us_582	美國	Saronic Technologies	自主水面艦艇	Corsair 無人艇	24 呎自主無人艇，航程約一千浬，執行海域偵察與載運任務	2022 年在德州奧斯汀創立，自建船廠量產無人艇，不走外包路線。2025 年 12 月取得美國海軍約 3.92 億美元的量產合約，是首款進入高速量產的美軍無人水面艇；2026 年一艘 Corsair 在荷莫茲海峽附近完成人員救援任務。
us_583	美國	Satellogic	地球觀測衛星			2010 年由阿根廷團隊創立，2022 年經 SPAC 在納斯達克上市，代號 SATL，後將註冊地移至美國。已發射逾 50 顆小型衛星，收入來自影像訂閱與整套主權衛星系統交付兩塊，客戶涵蓋能源礦業、政府國防與金融保險。
us_584	美國	Scale AI	數據標註與評測	數據引擎	結合人工標註與模型輔助，替客戶產出訓練與評測資料的流程平台	為 AI 公司和美國政府提供數據標註、模型評測服務，2025 年 Meta 入股 49%。
us_585	美國	Scientific Systems	國防自主系統研發			1990 年創立，原設於麻州 Woburn，2024 年遷入 Burlington 新總部。收入幾乎全來自美國國防部與陸軍的研發合約，做多平台協同自主、感測資料融合等演算法，曾以 MQ-20 無人機驗證全自主防空任務，屬研發型承包商而非量產商。
us_587	美國	Seegrid	自主移動機器人			2003 年自卡內基美隆大學分拆成立，總部匹茲堡。產品多是在既有拖車頭、堆高機上加裝視覺導航，不需在廠房鋪設磁條或反光標記，客戶為製造與倉儲業者，累計行駛里程超過兩千萬英里，機器在美國組裝與維修。
us_588	美國	Segmind	生成式 AI 推理平台			2022 年成立，據點在加州聖克拉拉與印度。以無伺服器 GPU 的方式，把兩百多個開源影像、影片、音訊模型包成同一組 API 出租，按呼叫次數或 GPU 時數計費，另提供拖拉式工作流工具，客群是要做生成式媒體的開發者與小型團隊。
us_589	美國	Sensagrate	交通安全 AI			2018 年成立，總部亞利桑那州斯科茨代爾。把攝影機與感測器裝在路口分析車流與行人行為，也做路側對車輛的資訊推送。客戶是市政府與大學，包括斯科茨代爾市、土桑市、UCLA 與亞利桑那州立大學，並與 Verizon、NVIDIA 合作。
us_59	美國	AssemblyAI	語音識別 API	Universal 語音模型	語音轉文字模型，支援多語言與即時串流，並輸出標點與說話者分段	2017 年成立，總部舊金山，走開發者自助註冊、依用量計費的模式，除了轉寫還提供摘要、講者分離與情緒判讀等衍生功能。近年主力轉向語音代理所需的低延遲串流辨識，客戶多為軟體商，而非直接面對終端使用者。
us_590	美國	Sensory Inc	端側語音			1994 年成立於矽谷，是最早把神經網路用於嵌入式語音辨識的公司之一。不做雲端服務，而是把喚醒詞、命令詞與聲紋、臉部辨識模型授權給晶片商與家電、車廠整合，資料不離開裝置。宣稱累計出貨超過 30 億台，客戶含 Google、三星、本田。
us_591	美國	Serve Robotics	Uber 分拆，人行道配送機器人			前身是 Postmates 的機器人部門，Uber 併購後於 2021 年分拆獨立，2024 年在納斯達克掛牌。收入來自替 Uber Eats、7-Eleven 等平台跑最後一哩並按單計費，目前在洛杉磯、邁阿密、芝加哥等城市營運，2026 年 Uber 出清持股。
us_592	美國	ServiceNow	企業工作流	Now Assist	內建於工單流程的生成式助手，會摘要案件並草擬回覆與處理步驟	2004 年成立，最早做 IT 服務管理工單系統，之後擴張到人資、客服、法務等跨部門流程，靠企業年度訂閱收費，客戶以大型企業與政府機構為主。近年把生成式 AI 功能包成加購模組銷售，是提高單一客戶年費的主要手段。
us_593	美國	SES AI	鋰金屬電池，AI 材料發現	Molecular Universe		2021 年經 SPAC 在紐交所上市，創辦人胡啟朝，原本主攻電動車用鋰金屬電池，並與通用、現代簽過合作。因車用量產遲遲未到，2025 年起把重心移到賣材料探索軟體與 AI 服務，電池則轉做無人機、儲能等小批量應用。
us_594	美國	Shield AI	國防自主飛行	Hivemind；V-BAT	讓飛行器在無 GPS 與通訊下自主執行任務的軟體，搭配垂直起降無人機	研發無人機自主飛行軟件 Hivemind 和垂直起降無人機 V-BAT，客戶是美國軍方。
us_595	美國	Silicon Storage Technology Inc	微芯科技旗下存儲 IP			1989 年成立，1995 年在納斯達克上市，2010 年被微芯科技收購成為全資子公司，總部仍在聖荷西。不自己生產晶片，而是把分離閘快閃記憶體與類比運算技術授權給晶圓廠與晶片設計商，收授權金與權利金，累計出貨逾 750 億顆。
us_596	美國	Simbe	超市盤點機器人	Tally	在賣場走道自動巡邏的機器人，掃描貨架盤點缺貨與標價錯誤	2014 年成立，總部舊金山。不賣硬體，改成按店訂閱收費，並把掃到的缺貨、錯標價資料同時賣給零售商與可口可樂等品牌商，等於一份資料兩邊收錢。目前部署橫跨三大洲近千家門市。
us_598	美國	Simulations Plus Inc	藥物研發建模軟件	GastroPlus	模擬口服藥物在人體吸收與代謝的軟體，用於劑量設計與法規送件	1996 年成立於加州，靠軟體授權加顧問服務兩塊營收，客戶是藥廠與美國 FDA 等監管機構，模擬結果常直接寫進新藥申報文件。2025 年被醫療投資機構 Altaris 收購下市，並計畫與分子設計軟體商 Chemical Computing Group 整併。
us_600	美國	Skydio	自主無人機	X10	自主飛行的多旋翼機，配熱像與長焦鏡頭，供警消出勤與基建巡檢	賣自主飛行無人機給軍方、公共安全和能源巡檢客戶。
us_603	美國	Skylark Labs	安防視覺 AI			2018 年成立，總部加州門洛帕克，早期以印度海軍的跑道異物偵測等國防案子起家。核心賣點是模型在裝置端持續學習、不依賴雲端連線，產品線從監控攝影機延伸到無人機、地面載具與機器人的感知模組。
us_605	美國	Skyryse	飛行自動化	SkyOS	線傳飛控作業系統，把直升機操作簡化為單一搖桿，並能自動緊急降落	2016 年成立，總部加州 El Segundo。做法是把既有直升機與小型飛機的機械操縱系統換掉，改由自家飛控接管，讓不同機型共用同一套操作介面以降低訓練門檻。首款整機以貝爾 505 為基礎改裝，客戶含軍方、空中醫療與執法單位。
us_606	美國	Slamdunk.ai	視覺 AI			用手機攝影機做人體姿態辨識，把使用者動作與職業選手逐格比對後給出修正建議，訴求是請不起教練的人也能練技術。目前支援網球、瑜珈與足球，板球、高爾夫等在開發中，採消費者訂閱制，公司規模不大。
us_607	美國	SLB	油服巨頭（斯倫貝謝）	Lumi 平台	整合探勘與生產資料的雲端平台，內建產業專用模型供客戶開發應用	前身斯倫貝謝，1926 年成立，是全球最大油田服務商之一，在紐約、巴黎、倫敦三地掛牌。收入主力仍是鑽井、油藏評估與生產設備服務，數位只占一部分。2024 年推出的平台把能源資料標準化後接上 AI，並與 NVIDIA 及各大雲端合作。
us_608	美國	Slingshot Aerospace	太空態勢感知			2016 年成立，總部加州 El Segundo。自建全球光學感測器網路追蹤在軌物體，再併入收購來的 Seradata 衛星與發射歷史資料庫，做成訂閱式的太空態勢圖，賣給美國太空軍等政府單位與衛星營運商，另有模擬訓練產品線。
us_61	美國	Asylon Robotics	安防無人機與機器狗			2015 年成立，總部費城，最早做無人機電池自動更換站。現在以機器人保全營運中心的形式賣服務，由遠端人員監看自主巡邏的無人機與 Spot 機器狗，收訂閱費而非硬體費，客戶多是倉儲、物流園區與關鍵基礎設施。
us_610	美國	Snap Inc	社交相機	Snapchat AI；Spectacles		2011 年以 Snapchat 起家，2017 年紐交所上市，九成以上收入來自廣告，長期難以穩定獲利。近年把資源押在 AR 眼鏡與開發者工具 Lens Studio，想在手機廣告之外開出第二條路，但眼鏡至今未大規模出貨。
us_611	美國	Snowflake	數據雲	Cortex AI；Arctic 模型		2012 年由前甲骨文工程師創立，2020 年紐交所上市。跑在 AWS、Azure、GCP 上而不自建機房，採用量計費而非席次訂閱，毛利因此受雲端成本牽制。近年把 AI 功能併入平台並經營資料共享市集，與 Databricks 正面競爭。
us_612	美國	Softmax	多智能體對齊研究			2025 年 3 月由 Twitch 共同創辦人 Emmett Shear 與 Adam Goldstein、David Bloomin 成立。主張對齊只有放在多個智能體的互動裡才成立，用強化學習環境觀察代理如何合作、背叛與形成共同目標，目前偏研究導向，尚無明確商業產品。
us_615	美國	Sony Corp America	索尼美國			索尼在美國的控股公司，總部紐約，統轄索尼影視、索尼音樂與索尼電子等美國業務。本身不設研發部門，AI 工作分散在集團旗下的 Sony AI 研究院與索尼半導體等單位，對外多以集團名義發布，沒有獨立於索尼集團之外的官網。
us_616	美國	Sorenson Communications	手語與聽障通訊			1990 年代靠視訊轉譯服務起家，收入長期依賴美國聯邦通訊委員會的電信轉接基金補貼，屬受監管業務。近年併入 CaptionCall 等品牌，轉向企業與醫療市場賣遠端手語翻譯與即時字幕，並在辨識與字幕環節導入 AI 以壓低人力成本。
us_617	美國	Soroco	工作流挖掘			由微軟與學界出身的團隊創立，在波士頓、倫敦與班加羅爾設點，持有約 40 項專利。做法是在員工電腦上收集操作軌跡，拼成跨人員與系統的工作圖譜，賣給《財星》500 大企業做流程改造，屬軟體加顧問的混合模式。
us_618	美國	Sound Hound Ai Ip LLC	SoundHound 語音 AI 專利實體	Houndify	可嵌入車機、家電與點餐系統的語音辨識與語意理解開發平台	SoundHound AI 名下的智慧財產權持有實體，用於集中管理語音辨識與自然語言專利。母公司 2005 年成立，2022 年經 SPAC 上市，收入來自車廠、速食連鎖與客服中心的語音代理授權，2024 年收購客服 AI 公司 Amelia 後轉向企業客服市場。
us_619	美國	SpaceX (Starship)	航天	星艦	全不鏽鋼兩節式可重複使用超重型火箭，目標載人載貨往返月球與火星	2002 年由 Elon Musk 創立，總部已遷至德州 Starbase。現金流主要來自獵鷹九號的可回收發射服務與 Starlink 衛星網路訂閱，星艦則是耗資最大的開發項目，綁著 NASA 的載人登月合約與新一代星鏈部署，目前仍在反覆試飛。
us_62	美國	AT&T Mobility II LLC	AT&T 無線業務	網絡 AI		AT&T 無線業務的法人實體，用來持有頻譜執照與網路資產，不以獨立品牌對外營運。AI 投入集中在網路排程最佳化、基地台故障預測與客服自動化，由母公司統一管理與揭露，因此沒有屬於自己的官方網站。
us_621	美國	Stack AV	軟銀支持的自動駕駛卡車			2023 年由 Argo AI 原執行長 Bryan Salesky 與技術長 Peter Rander 在 Argo 收攤後創立，總部匹茲堡，軟銀提供主要資金。只做重型卡車，路線是把自駕系統賣給車廠與車隊業者而非自建運輸公司，目前仍在路測階段。
us_623	美國	Standard Bots (cobot)	協作機器人	RO1	六軸機械臂，負載十八公斤、臂展一點三公尺，可用手動示教設定動作	總部在紐約，強調手臂在美國設計與組裝，並承諾 2027 年前零組件全面國產。賣點是價格與免寫程式：入門型號約 2.95 萬美元起，操作員以示範方式教學即可設定。近期完成 2 億美元 C 輪、估值約 10 億美元，客群是中小型工廠。
us_624	美國	Starkey Hearing	AI 助聽器			創立於 1960 年代，由 Bill Austin 接手後壯大，總部在明尼蘇達州，是少數仍由私人持有的大型助聽器廠。除聽力補償外，把動作感測與健康追蹤放進耳內裝置，做跌倒偵測等功能。透過聽力師通路銷售，並設基金會在開發中國家捐贈助聽器。
us_625	美國	Starship Technologies	人行道配送機器人	配送機器人	六輪自駕小車，在校園與社區人行道運送餐點與雜貨	由 Skype 共同創辦人 Ahti Heinla 與 Janus Friis 於 2014 年創立，研發設在愛沙尼亞。收入來自向 Grubhub、Bolt、Co-op 等合作方按單收費，而非自營零售。累計配送超過一千萬單、行駛一千四百萬英里，覆蓋三百多個城市與園區。
us_626	美國	Stealth Robotics Startup	隱名機器人初創			
us_627	美國	STR	國防研發			總部在麻州 Woburn，全美設有七個據點，客戶幾乎全是美國國防部與情報體系。工作偏向演算法與原型系統：感測與頻譜、電子戰干擾、AI 資料融合、自主系統，多以研發合約交付而非量產硬體，人力以研究人員為主。
us_630	美國	Stripe	支付	支付基礎模型	以數百億筆交易自監督訓練的模型，用於偵測盜刷與提升授權成功率	2010 年由愛爾蘭籍的 Collison 兄弟創立，總部舊金山，至今未上市，靠交易抽成獲利，2025 年處理金額約 1.9 兆美元。近年把重點放在讓 AI 代理能直接下單付款，推出代理商務協定，並稱《富比士》AI 50 榜中近九成是其客戶。
us_631	美國	Subtle Medical	醫學影像增強			由史丹佛研究團隊於 2017 年衍生創立，總部在加州。軟體不綁機型，裝在既有 MRI、PET、CT 設備後端用深度學習去雜訊，讓掃描時間縮短五成以上，等於幫醫院提高機台周轉率。已取得 FDA 許可，並與 Bracco 合作推顯影劑減量產品。
us_632	美國	SuitX (US Bionics)	外骨骼			由加州大學柏克萊分校教授 Homayoon Kazerooni 的實驗室衍生成立，原名 US Bionics，主打不用馬達的被動式工業外骨骼，減輕肩、背與腿部負荷。2021 年被德國義肢大廠 Ottobock 收購，產品併入其人因工學事業，已不再以獨立品牌運作。
us_634	美國	Suno	AI 音樂生成	Suno	輸入文字描述即生成含人聲與配樂的完整歌曲	2022 年在麻州劍橋創立，團隊多出身語音辨識領域。採免費加訂閱制，付費方案才附商用授權，並提供分軌匯出等給創作者的工具。因訓練資料來源爭議遭美國主要唱片公司提告，後與部分唱片公司達成授權和解。
us_635	美國	Superagent	智能體			起初是開源的 LLM 代理框架，後來轉做軟體供應鏈與程式碼的自動化安全檢查：在合併前掃描相依套件風險、對已部署系統做對抗測試，並替代理的行為加上護欄，結果透過 MCP 介面回傳給開發團隊。公司規模仍小。
us_636	美國	Superb AI Inc	數據標註平台			2018 年由韓裔團隊創立，同時在首爾與美國設點，早期以自動化標註工具切入。近年往上整合，推出少量資料即可微調的視覺基礎模型與影片語意搜尋，客戶包含三星、現代、豐田與 LG，應用集中在自駕、物流與製造檢測。
us_638	美國	Sword	數字理療	Phoenix	語音對話式 AI 治療師，在復健過程中即時指導動作並回報臨床人員	2015 年由 Virgílio Bento 在葡萄牙創立，總部後遷美國。付費方是企業雇主與保險公司而非病患，按人頭計費；模式是寄動作感測裝置到家，由 AI 帶運動、真人物理治療師遠端監督，近年從肌骨疼痛擴到女性健康與心理健康。
us_639	美國	Symbio Robotics	汽車裝配機器人			由柏克萊出身的團隊創立，據點在舊金山灣區。不賣新機器人，而是在既有工業機械手臂上加裝感測與學習軟體，讓手臂能吸收零件公差、靠力回饋完成插接類的裝配動作，主要在汽車廠產線上驗證，公司規模不大。
us_640	美國	Symbolica AI	範疇論驅動的新架構			2022 年成立，總部舊金山，2024 年由 Khosla Ventures 領投約 3,100 萬美元。主張現行 Transformer 只靠模式比對，缺少把程式執行當成架構原語的能力，因此用範疇論與型別論設計推理引擎，已推出代理建構平台，尚未見大規模採用。
us_642	美國	Syntiant Corp	端側 AI 芯片	NDP 系列	超低功耗神經網路處理器，讓耳機與音箱常時待命偵測喚醒詞	2017 年成立，總部加州爾灣。晶片走記憶體內運算路線，主打永遠開啟的語音喚醒與聲音偵測，功耗以毫瓦計，靠出貨量而非單價獲利。2023 年宣布收購 Knowles 的消費性 MEMS 麥克風事業後，變成同時賣晶片、模型與感測器。
us_643	美國	TAE Technologies Inc	核聚變			1998 年成立，總部加州，是私人融資規模最大的聚變公司之一，累計募資逾 12 億美元。除聚變外，另以電池管理與硼中子捕獲治療兩條副業維持營收。2025 年再募逾 1.5 億美元，投資方含 Chevron 與 Google，年底宣布與 Trump Media 換股合併。
us_644	美國	Tagup	工業設備 AI			波士頓的小型公司，原本替電力、水務等公用事業做設備故障預測，把變壓器、泵浦的感測資料轉成剩餘壽命估計，以訂閱方式收費。近年業務重心移往國防與軍事物流的決策輔助，官網主打已改為物流，早期的預測維護技術是其基礎。
us_645	美國	Talkspace	在線心理治療			2012 年成立，以文字、語音與視訊提供諮商與精神科用藥管理，2021 年經 SPAC 在納斯達克上市。收入來源已從個人自費訂閱，轉為與保險公司、雇主及地方政府簽約，由會員以共付額使用。
us_646	美國	Tavus	數字人視頻			2020 年成立，原做影片個人化行銷，後轉向即時對話影片代理，自研臉部生成、視覺理解與對話節奏模型。以 API 用量計費，客戶用在銷售、面試與教育訓練。
us_649	美國	Teledyne FLIR (ground)	熱成像與地面無人車			FLIR 原以熱成像為本業，2019 年併購 Endeavor Robotics 等公司取得地面無人載具產品線；2021 年被 Teledyne 收購成為其事業群。地面機器人主要賣給軍方與排爆單位。
us_65	美國	Atomwise	AI 小分子藥物發現	AtomNet	以卷積神經網路預測小分子與蛋白的結合，做虛擬化合物篩選	2012 年成立於舊金山，用神經網路做虛擬篩選，替藥廠從數十億化合物庫挑候選分子，收授權金與里程碑金。2025 年改名 Numerion Labs，原網域已導向新站，轉向自有免疫與發炎管線。
us_650	美國	Telepathy Labs	對話 AI			以 Stella 系列把場景切細：前台接待、預約排程、零件查詢、工業與汽車服務各有一套對話代理，接聽企業來電並完成預約、報價與推薦。目標客戶是電話量大但人手不足的服務業與汽車經銷體系。
us_651	美國	Tempus	同 Tempus AI			與名單中的 Tempus AI 是同一家公司。2015 年由 Groupon 共同創辦人 Eric Lefkofsky 成立於芝加哥，2024 年 6 月在納斯達克上市，代號 TEM。
us_652	美國	Tempus AI	腫瘤基因與臨床數據 AI	Tempus 平台	腫瘤 DNA 與 RNA 定序服務，結合病歷產出用藥建議與臨床試驗配對	提供腫瘤基因檢測，積累臨床與基因數據後授權給藥企做研發。
us_653	美國	Tensor Auto	個人自動駕駛汽車			總部在聖荷西，2025 年 8 月發表 Robocar，主打賣給個人車主而非車隊，計畫 2026 下半年交車。車體與量產交由越南 VinFast 代工，並與 Lyft 合作讓車輛日後可接入叫車網路。
us_655	美國	TensorOpera AI	分佈式 AI 平台（原 FedML）	Fox 模型	十六億參數的開源小型語言模型，供雲端與手機、PC 端部署	前身是聯邦學習開源專案 FedML，創辦團隊出自南加大學術圈，後改名。收入來自 GPU 算力租用與模型訓練、推理服務；另發布 Fox 系列小模型主打端側部署。
us_656	美國	Terrafuse AI	氣候風險 AI			2018 年在柏克萊成立，把物理模型與機器學習結合，產出公尺級的野火、風與洪水風險分數，經 API 賣給保險、金融與政府單位核保定價。2025 年底被保險商 FutureProof 併購。
us_657	美國	Terray Therapeutics	AI 小分子藥物發現	tNova	用微陣列每日量測數十億次分子與標靶結合，資料回饋給生成式設計模型	2018 年成立於洛杉磯，自建微型化化學合成與檢測平台，一次可量測數百萬筆分子與蛋白的結合數據，再用這批自有數據訓練模型。除自有免疫與發炎管線外，也與大型藥廠簽合作，收前期款與里程碑金。
us_658	美國	Tesla	電動車、自動駕駛與人形機器人	FSD；Optimus；Robotaxi		賣電動車和儲能產品；AI 上研發 FSD 自動駕駛、Robotaxi 和人形機器人 Optimus。
us_659	美國	Tetramem Inc	存內計算芯片			2018 年成立於加州 Fremont，做多階 RRAM 類比記憶體內運算晶片，把乘加運算放進記憶單元以壓低邊緣推論功耗。已完成 MLX200 矽驗證，評估板預計 2026 下半年出貨。
us_66	美國	Aurora	自動駕駛卡車	Aurora Driver	由感測器、運算硬體與軟體構成的自駕套件，已在德州幹線無人載貨	研發自動駕駛卡車系統，與卡車廠商合作，按里程向貨運公司收費。
us_660	美國	Textio	招聘寫作 AI			2014 年成立於西雅圖，從改寫職缺文案起家，模型訓練在逾十億份人資文件上，現也分析面試與績效回饋用語。企業訂閱收費，官網稱四分之一的財星 500 大用過。
us_662	美國	Think Surgical	骨科手術機器人	TMINI	手持無線的小型手術機器人，依術前規劃引導膝關節置換的植入定位	前身是 1990 年代做 ROBODOC 的 Integrated Surgical Systems，2014 年重整為現名。策略是不綁單一植入物廠牌，讓醫師自選膝關節假體，賣給不想被大廠鎖死的醫院。
us_663	美國	Thinking Machines Lab	前 OpenAI CTO Mira Murati 創辦	Tinker 微調平台	讓開發者用 API 對開源模型做 LoRA 微調的託管服務	2025 年 2 月由前 OpenAI 技術長 Mira Murati 創辦，團隊多來自 OpenAI，同年以約 20 億美元種子輪募資、估值約 120 億美元，並固定對外發表技術文章。
us_664	美國	Third Wave Automation	自主叉車			2018 年成立於加州 Union City，做共享自主堆高機：機器自行作業，遇到處理不了的情況由遠端人員接手。以租賃訂閱賣給倉儲與三方物流，2024 年完成 2,700 萬美元 C 輪。
us_665	美國	ThorDrive	自動駕駛物流			2016 年由首爾大學團隊創立，美國總部設在辛辛那提，主攻機場地勤車輛自動駕駛，再擴到廠區、配送中心與港口。與地勤業者合作導入行李車與拖車，官網稱累計逾 22 萬公里無安全事故里程。
us_666	美國	TikTok	短視頻平台	推薦算法	依觀看時長與互動行為排序的內容推薦系統，決定 For You 頁面	字節跳動旗下短影音平台，2017 年推出國際版，隔年併入 Musical.ly 打開美國市場，靠信息流廣告與電商變現。因資料疑慮遭美方要求剝離，2025 年起由甲骨文等投資人的合資公司接手美國業務。
us_667	美國	Together AI	開源模型雲	推理與訓練平台	提供 GPU 叢集與 API，讓開發者直接調用或微調開源大模型	開源模型推理與訓練雲，按用量收費。
us_668	美國	Tomorrow.io	天氣情報			2016 年成立於波士頓，原名 ClimaCell，靠手機訊號等非傳統資料補觀測空白，後自行發射雷達與微波衛星建立觀測網。以 API 與產業訂閱收費，客戶含達美航空、福特與政府單位。
us_669	美國	Topaz Labs	圖像視頻增強			2005 年成立於德州達拉斯，早期賣 Photoshop 外掛濾鏡，2018 年後改用深度學習做去噪、放大與影片插幀。原採一次買斷加一年更新，近年改推訂閱並延伸到網頁版與雲端處理。
us_67	美國	Auterion	無人機操作系統	AuterionOS	基於 PX4 的無人機軟體堆疊，統一飛控、酬載與地面站介面	2017 年從 PX4 開源飛控社群分拆，創辦人是 PX4 發起人 Lorenz Meier，據點在美國阿靈頓與德國慕尼黑。賣運算模組與系統授權給無人機製造商，近年重心轉向軍用與政府標案。
us_670	美國	Torc Robotics	戴姆勒旗下自動駕駛卡車	自動駕駛卡車	把 L4 系統裝進 Freightliner 卡車，跑樞紐間長途幹線，規劃 2027 年商轉	2005 年成立於維吉尼亞理工週邊，早期做國防與礦業自動化，2019 年被戴姆勒卡車收購後成為獨立子公司，專注把系統整合進 Freightliner 車型，與多家車隊合作測試，目標 2027 年上路。
us_671	美國	Tortuga AgTech	採摘機器人			2016 年成立於科羅拉多，機器人在溫室採草莓與葡萄，順帶收集植株資料與修剪，按採收量計費而非賣機器。2025 年 3 月把智財、資產與工程團隊賣給垂直農場業者 Oishii，不再獨立營運。
us_672	美國	Tracer	品牌保護 AI			以影像辨識與語意分析在電商平台、社群與網域註冊資料中找仿冒品、未授權賣家與灰市貨，人工覆核後發出下架通知。本身也是 ICANN 認證網域註冊商，替品牌管理防禦性網域。
us_673	美國	Tractian	工業設備預測性維護			2019 年由巴西團隊創立，總部後移至美國，自製感測器量測振動、超音波與溫度，資料上雲判讀後直接開出工單，硬體與軟體綁在一起賣。客戶是製造廠與大型設施的維護部門。
us_674	美國	Trail of Bits	安全研究			2012 年成立於紐約，做受託的程式碼稽核與紅隊測試，業務從區塊鏈智能合約擴到密碼學與 AI 系統安全。按專案收費，客戶多為加密協議、雲服務商與美國政府機構，同時維護多個開源安全工具並公開稽核報告。
us_675	美國	Traversaal.ai	企業搜索 AI			產品分三塊：企業文件檢索 API、即時網路搜尋 API，以及資料分析代理，讓企業用自然語言問自家資料並附出處。另經營訓練課程，官網稱已培訓逾三萬名從業者。
us_676	美國	Trepp Inc	商業地產數據			1979 年成立於紐約，是英國報業集團 DMGT 旗下 DMG Information 的子公司。核心是 CMBS 與商用不動產貸款的資料庫與分析工具，按訂閱授權給交易員、放款機構與監理單位。
us_678	美國	TRM Labs	區塊鏈情報			2018 年成立於舊金山，把鏈上資金流與制裁名單、暗網情報串接，供調查人員追贓與辨識犯罪網路。收入來自政府與金融機構訂閱，團隊含前聯邦檢察官與財政部官員。
us_679	美國	Trunk Tools	建築項目 AI			2021 年由 Sarah Buchner 創立，她做過木工與總包、後取得土木與資料科學博士。產品把圖說、變更單與排程餵給代理，讓現場人員查到正確版本文件。累計募資約 7,000 萬美元。
us_68	美國	AuthenticID	證件認證			以證件影像鑑識起家，比對證件真偽並搭配活體與深偽偵測，完成開戶與客服環節的驗證，按次計費賣給銀行、電信與市集平台。官網顯示公司已納入身分驗證商 Incode 旗下。
us_680	美國	TruU Inc	身份認證			總部在加州聖塔克拉拉，規模約八十多人。做企業內部的無密碼登入：以手機生物辨識取代密碼，再用行為模型持續判斷登入後的身分是否遭接管，涵蓋員工帳號與機器帳號。客群鎖定財星 500 大的 IT 與資安部門。
us_681	美國	Truveta	醫療數據與模型	Truveta 平台	彙整全美醫療體系去識別化電子病歷，供藥廠與研究者做真實世界分析	2020 年由多家美國醫療體系共同出資成立，三十多家醫院集團既是股東也是資料來源。彙整逾 1.4 億名病人的病歷、影像與基因資料，去識別化後賣給藥廠、器材商與監理機構做研究。
us_682	美國	TuSimple	自動駕駛卡車（已轉型）			2015 年成立，曾是最早上路測試無人卡車的公司之一，2021 年在納斯達克上市。後因中美監管審查、管理層爭議與長期虧損，2024 年退市並關閉美國自駕業務，同年改名 CreateAI。
us_683	美國	Tutor Intelligence	倉儲機器人			機器人做棧板堆疊、卸垛與揀貨，遇到判斷不了的情況交由遠端人員標註，再回饋訓練模型。不賣硬體，以每小時約 14 美元或按件計費出租，維護與後續軟體更新都含在內，主要客戶是製造廠與第三方物流業者。
us_684	美國	TwelveLabs	視頻理解模型	Marengo；Pegasus	前者做影片向量檢索，後者把影片內容生成文字摘要與問答	2021 年由韓裔團隊創立，總部在舊金山。模型把長影片轉成可檢索的向量並能回答時序問題，以 API 按處理量計費，也上架雲端市集。客戶多在媒體、體育與廣告業。
us_685	美國	UiPath	RPA 與智能體	UiPath 平台	以拖拉方式編排跨系統操作腳本的開發套件，含流程探勘與部署管控	2005 年在羅馬尼亞創立，原承接外包自動化，2015 年後轉做 RPA 平台並把總部遷到紐約，2021 年於紐交所上市。收入以年費授權為主，近年延伸到文件處理與代理編排。
us_686	美國	Ultralytics	YOLO 目標檢測	YOLO 系列	開源即時物件偵測模型，單次前向推論同時框出位置與類別	由 Glenn Jocher 創立，把 YOLO 系列開源後成為最常用的物件偵測框架之一。程式碼採 AGPL 授權，商用不願一併開源就得另購企業授權，這是主要收入來源。
us_688	美國	Umbo Computer Vision	視頻安防 AI			2014 年由台灣團隊創立，在台北與舊金山兩地營運，把既有監視攝影機的畫面交給模型判讀入侵與異常事件，以訂閱方式賣給保全業者與企業用戶。曾獲矽谷創投投資，近年對外公開的動態相當稀少。
us_689	美國	Unbabel	AI 翻譯			2013 年成立於葡萄牙里斯本。機器翻譯先跑，再用品質評估模型判斷哪些句子需要人工譯者覆核，藉此壓低成本。主打客服場景，直接串接 Zendesk、Salesforce，按字數或訂閱收費。
us_69	美國	Autodesk	設計與工程軟件	Autodesk AI；Fusion		1982 年成立，以 AutoCAD 起家，產品線涵蓋建築的 Revit、製造的 Fusion 與影視的 Maya。2016 年前後把永久授權改為訂閱制，營收轉成經常性收入，客戶以事務所與製造業為主。
us_690	美國	Uniphore	對話 AI			2008 年從印度理工學院馬德拉斯分校孵化，原做語音辨識客服，總部後遷至加州帕羅奧圖。近年靠多筆併購把產品擴成企業資料與代理平台，官網稱服務逾兩千家企業。
us_692	美國	Unity	遊戲引擎	Unity AI	編輯器內建的助手與生成工具，能問文件、寫 C# 腳本並產生素材	2004 年在丹麥成立，2020 年於紐交所上市。收入分引擎訂閱與規模更大的廣告變現服務兩塊。2023 年宣布按安裝次數收費引發開發者反彈而撤回，之後更換管理層並縮減業務。
us_693	美國	Unlearn.AI	臨床試驗數字孿生			2017 年成立於舊金山，用歷史臨床試驗資料訓練模型，為每位受試者生成一組吃安慰劑會如何的預測，據此縮小對照組人數。方法已取得歐洲藥品管理局的合格意見，合作方包括艾伯維等藥廠與多家神經疾病生技公司。
us_694	美國	Upstream Tech	水資源遙感			2016 年成立，登記為公益公司。Lens 用衛星影像監測保育地與復育地的地表變化，取代部分實地勘查；另一產品預測河川流量供水電廠調度。客戶含大自然保護協會與美國林務署。
us_695	美國	UST	IT 服務			
us_696	美國	UT Battelle LLC	橡樹嶺國家實驗室運營方			田納西大學與巴特爾紀念研究所合組的非營利公司，自 2000 年起受能源部委託營運橡樹嶺國家實驗室，本身沒有產品，收入是管理合約費用。AI 研究是以實驗室名義而非這家公司進行。
